ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
363,"Desde estamos impulsando una iniciativa que propone discutir, analizar y llegar a un estándar sobre cómo informar nuestros usos de #InteligenciaArtificial en los medios en Hispanoamérica. Si te interesa ser parte, llena este formulario:",NEU,1,1,5644,1714,18083,48815,0,1,0,0,0
364,"Tanta tecnología, tantos avances y tanta inteligencia artificial, pero no hay cura para el bendito resfriado común 🤧",NEU,1,0,2072,739,8064,80244,0,1,0,0,0
366,"6/ En resumen, las acciones de IBM han experimentado un aumento constante en los últimos meses, impulsadas por el interés en la tecnología y los avances en la nube y la inteligencia artificial. Sin embargo, los inversionistas deben estar atentos a los riesgos potenciales. #",NEU,0,0,10,182,92,156,0,1,0,0,1
367,#finazaspersonales #acciones #compañias,NEU,0,0,10,182,92,156,0,1,0,0,1
368,"3/ Este aumento en las acciones de IBM ha sido impulsado por varios factores, incluyendo el creciente interés en la tecnología y los avances en la inteligencia artificial y la nube, en los que IBM se ha centrado en los últimos años.",NEU,0,0,10,182,92,156,0,1,0,0,1
369,"4/ Además, IBM ha estado trabajando en un plan de reestructuración a largo plazo para mejorar su posición en el mercado y ha realizado algunas adquisiciones estratégicas para complementar su cartera de productos.",NEU,0,0,10,182,92,156,0,1,0,0,1
370,"5/ Sin embargo, es importante tener en cuenta que la industria de la tecnología es altamente volátil y las acciones de IBM podrían verse afectadas por factores externos como la economía global, la competencia y la regulación gubernamental.",NEU,0,0,10,182,92,156,0,1,0,0,1
371,"#ATENCION Hoy, desde lanzamos noticIA, una iniciativa para la generación de un estándar para el uso y transparencia de Inteligencia Artificial en medios en Hispanoamérica. ¿Quieres ser parte? Lee aquí:",NEU,38,24,4778,553,1451,4294,0,0,0,0,0
372,"noticIA es una propuesta encabezada fundamentalmente por Diego Mendiburu, , cofundador de y experto en temas de tecnología y comunicación. Incluye un Documento de trabajo colaborativo y un formulario para personas editoras y directivas de medios.",NEU,16,5,4778,553,1451,4294,0,0,0,0,0
373,"Para que no quepa duda: Factual ha usado una herramienta de inteligencia artificial para generar la imagen de portada de nuestro post a partir de instrucciones provistas por una persona. El resultado final fue revisado y verificado por Alma Ríos , coordinadora de diseño",NEU,5,0,4778,553,1451,4294,0,0,0,0,0
374,11/ ⚖️ La clave para un futuro exitoso en la intersección de la inteligencia artificial y las redes sociales radica en el equilibrio adecuado entre los beneficios y los desafíos.,NEU,0,0,2715,616,3103,2301,0,0,0,0,1
377,Puedes usar aplicaciones de IA para mejorar la legibilidad de tu trabajo. Pero no puedes usar una aplicación de inteligencia artificial como ChatGPT como tu coautor de acuerdo con las pautas actuales para publicaciones académicas.,NEU,0,0,364,406,2565,4734,0,0,0,0,0
378,"¿Encontró este hilo útil? 1. Marcalo como favorito para que pueda volver a él más tarde. 2. Sígue a (en inglés) 3. Síguenos en para consejos sobre libros, información, literatura, IA, FakeNews y todo en lo que una bibliotecaria podría apoyarte.",NEU,0,0,364,406,2565,4734,0,0,0,0,0
379,"Hola Comunidad! Estamos en el 15th IEEE EMBS-SPS International Summer School on Biomedical Imaging en el Hotel Resort ESTELAR Playa Manzanillo Cartagena, Colombia. El evento ocurrirá del 13 al 17 de Abril de 2023 y presentará temas de uso de inteligencia artificial para ...",NEU,8,2,114,146,172,227,0,1,0,0,1
380,"análisis de bioimagens y mucho más. Nosotros presentaremos a MSSR! A ver qué les parece! Este es un evento internacional con personas de Europa, Oceanía, África y Américas. #15ieeessbmi #chanzuckerberginitiative #meximagingworkshops #LNMA #UNAM #IBT",NEU,3,1,114,146,172,227,0,1,0,0,1
381,"La experiencia en Ingeniería me ha llevado a trabajar en temas como los Gráficos por Computadora (#CG) y el Internet de las Cosas (#IoT). Recientemente mi interés se enfoca hacia la inteligencia artificial y su aplicación en juegos, simulación y aplicaciones interactivas.",NEU,0,0,665,1580,55934,9753,0,0,0,0,0
382,"Seguiré compartiendo información relevante y útil sobre estos temas, además de noticias y tendencias interesantes. Si les interesa seguir aprendiendo, no duden en mantenerse por acá. #IoT #AI #CG",NEU,0,0,665,1580,55934,9753,0,0,0,0,0
385,Yo lo veo como tener superpoderes. No?,NEU,0,0,385,1103,54947,15936,0,1,0,0,0
388,¿Por qué súperpoderes?,NEU,1,0,17668,2324,34659,41982,0,1,0,0,0
390,Lo veré. ¿Pero escuchaste el podcast? Jaja,NEU,1,0,17668,2324,34659,41982,0,1,0,0,0
391,"Todito, y mi conclusión es que necesitamos como sociedad perder los miedos, abordar la conversación desde los reales problemas y aprender todos cómo funciona y cómo podemos integrar la IA en el día a día.",NEU,1,0,385,1103,54947,15936,0,1,0,0,0
394,"Si mano y hasta te dicen. Oye, eso es verdad que lo ví en internet, quieres que te lo enseñe???? Le argumentas, le buscas evidencias y nada, no los convences. Ah y te dicen, a compadre ute lo que e un incrédulo. Nada, es que las engañifas, están bien hechas, ojo!!",NEU,1,0,2524,3523,7753,7438,0,1,0,0,1
397,¡Buenos días! Una de las recomendaciones que te damos desde si haces uso de herramientas como #ChatGPT 💻 es evitar proporcionar #datos personales o bancarios 💳. ¿Quieres conocer más consejos? ¡Entra en el blog! 👇,NEU,8,7,86105,529,6542,23033,1,0,0,0,0
399,"(1/13) 📝Avances de la IA: Juegos 📝 Aunque los tenga, la inteligencia artificial no parece tener límites tal y como nos demuestran todas las noticias que salen casi cada día.",NEU,0,0,147,445,664,636,0,0,0,0,1
400,(2/13) Una de las maneras de evaluar que un método de entrenamiento de IA es correcto es simulando un entorno de pruebas para ello. Y el concepto del “juego” es una herramienta perfecta para ello.,NEU,0,0,147,445,664,636,0,0,0,0,1
401,"(3/13) Desde que Kasparov fue derrotado por Deep Blue por un enfoque basado en la fuerza bruta, ha habido muchísimos avances en cómo enfocar la resolución de los juegos con IA.",NEU,0,0,147,445,664,636,0,0,0,0,1
404,"(6/13) Es más, este mismo jugador acabó retirándose tras afirmar que AlphaGo no podía ser derrotada. Hay un documental que se hizo conocido que entra más a detalle al respecto de esta IA.",NEU,0,0,147,445,664,636,0,0,0,0,1
409,"(11/13) A pesar de que se haya tomado a esta empresa como ejemplo, otros grandes del sector como Nvidia u OpenAI han ido generando entornos simulados donde mejorar el rendimiento de agentes y de generación fotorrealista de espacios. Aunque de eso ya hablaremos otro día.",NEU,0,0,147,445,664,636,0,0,0,0,1
410,(12/13) #machinelearning #datos #data #process #information #analytics #analisis #gaming #generativeai #reinforcementlearning #agents #ia #ml #datos #galde #zendha,NEU,0,0,147,445,664,636,0,0,0,0,1
411,(13/13) Simplifica la administración de la información con y lleva esa información a un nuevo nivel a través de la analítica de datos con .,NEU,0,0,147,445,664,636,0,0,0,0,1
412,"🧐 Si bien la Inteligencia Artificial representa grandes oportunidades, los modelos de entrenamiento tienen sesgos. Así que los resultados de ChatGPT y otras herramientas no son 100% fiables. Somos los humanos quienes tomamos la decisión sobre lo que publicamos.",NEU,6,3,2751,934,6672,6054,0,0,0,0,0
413,"✍️ Para utilizar herramientas de Inteligencia Artificial no necesitas ser un experto. Solo debes conocer el concepto más básico de todos 'prompting'. En español es algo como ""dar el comando"" según lo que nos compartió. Basicamente, es saber dar instrucciones.",NEU,11,1,2751,934,6672,6054,0,0,0,0,0
414,"Las herramientas de Inteligencia Artificial que generar texto necesitan saber el contexto, el propósito, el tono. Así, un buen prompt sería: * Eres [rol específico], vas a crear un [tipo de texto] con el fin de [objetivo], usa un tono [según lo que quieras expresar].",NEU,10,2,2751,934,6672,6054,0,0,0,0,0
415,"🎯 Aquí un ejemplo de prompt para usar en ChatGPT: * Eres [una desarrolladora], vas a crear [un post para LinkedIn] con el fin de [dar a conocer mi experiencia usando ChatGPT], usa un tono [profesional y creativo]. Es clave usar los corchetes [ ].",NEU,15,3,2751,934,6672,6054,0,0,0,0,0
416,📌 Otras herramientas de Inteligencia Artificial para generar texto son: * * Gracias y Lili por compartir.,NEU,11,1,2751,934,6672,6054,0,0,0,0,0
417,✨ Te invitamos a conocer el trabajo de algunas de las pioneras de Inteligencia Artificial que hacen parte de #TechnoLatinas: * . * .,NEU,10,4,2751,934,6672,6054,0,0,0,0,0
423,Hasta aquí este hilo sobre el workshop que tuvimos hoy en . 🌎 Tenemos el propósito de compartir más contenido en español sobre Inteligencia Artificial.,NEU,4,0,2751,934,6672,6054,0,0,0,0,0
424,"Ay, me lo perdí :(. Quedo pendiente para el próximo.",NEU,1,0,2633,897,23406,7315,0,1,0,0,0
426,"Referencias 1. Becker, A. (2019). Artificial intelligence in medicine: What is it doing for us today? Health Policy and Technology, 8(2), 198–205.",NEU,0,0,31,21,12,119,0,1,0,0,1
427,"2. Hamet, P., &amp; Tremblay, J. (2017). Artificial intelligence in medicine. Metabolism: Clinical and Experimental, 69S, S36–S40.",NEU,0,0,31,21,12,119,0,1,0,0,1
428,"3. Kulkarni, S., Seneviratne, N., Baig, M. S., &amp; Khan, A. H. A. (2020). Artificial intelligence in medicine: Where are we now? Academic Radiology, 27(1), 62–70. D. Mantilla C",NEU,0,0,31,21,12,119,0,1,0,0,1
429,"Los/as invitamos al Seminario ‘Una mirada al uso de la inteligencia artificial en resoluciones judiciales’, a llevarse a cabo el día 18 de abril, a las 6:30 p.m. (hora de Perú), por medio de la plataforma virtual ZOOM.",NEU,8,1,4763,88,282,2020,0,0,0,0,0
430,"La actividad estará a cargo de Juan David Gutiérrez Rodríguez, profesor de la Universidad del Rosario y PhD en Política Pública por la Universidad de Oxford. El acceso es libre, previa inscripción en Incluye constancia de asistencia. ¡Los y las esperamos!",NEU,1,0,4763,88,282,2020,0,0,0,0,0
431,"Tecnologías de Inteligencia Artificial (AI) que pueden ser aplicadas en procesos de Real Estate. El mundo avanza y cada vez son más las aplicaciones. ¿Cómo usar ChatGPT, y otras herramientas de inteligencia artificial, en los negocios de bienes raíces?",NEU,1,1,9,18,0,1,0,1,0,0,1
433,"La reflexión y la conciencia sobre las implicaciones de la inteligencia artificial, incluyendo a ChatGPT, son fundamentales para un uso responsable y ético de esta tecnología en nuestra sociedad.",NEU,0,0,14,314,175,77,0,1,0,0,1
434,Fuente: Chat GPT,NEU,0,0,14,314,175,77,0,1,0,0,1
435,"Como un modelo de lenguaje de inteligencia artificial, ChatGPT tiene sus ventajas y limitaciones, y es importante analizar y reflexionar críticamente sobre su funcionamiento y uso en la sociedad actual. En primer lugar, una crítica válida a ChatGPT es su falta de conciencia y",NEU,0,0,14,314,175,77,0,1,0,0,1
436,"comprensión contextual. Aunque es capaz de generar texto coherente y relevante, no tiene una comprensión profunda del contexto, la cultura o las emociones humanas. Esto puede llevar a respuestas inexactas o inapropiadas en ciertas situaciones, y puede ser limitante",NEU,0,0,14,314,175,77,0,1,0,0,1
437,"en interacciones más complejas y sensibles. Además, ChatGPT se basa en datos y ejemplos proporcionados durante su entrenamiento, lo que significa que su conocimiento está limitado a la información disponible hasta su fecha de corte. Esto puede resultar en respuestas",NEU,0,0,14,314,175,77,0,1,0,0,1
438,"desactualizadas o inexactas en temas actuales o emergentes. Otra crítica es la potencial sesgo en sus respuestas. Dado que ChatGPT se entrena con datos textuales recopilados de internet, puede absorber sesgos inherentes a esos datos, incluyendo sesgos culturales, de género,",NEU,0,0,14,314,175,77,0,1,0,0,1
439,"políticos, raciales y otros. Esto puede dar lugar a respuestas sesgadas o discriminatorias, lo cual es preocupante en un contexto social que lucha por la equidad y la inclusión. Asimismo, ChatGPT carece de habilidades cognitivas y emocionales humanas, como la empatía,",NEU,0,0,14,314,175,77,0,1,0,0,1
440,"la intuición, la creatividad y el sentido común. Aunque puede generar texto coherente, no tiene una verdadera comprensión de la experiencia humana y no puede replicar completamente la complejidad del pensamiento humano. Otra crítica es la dependencia excesiva en la tecnología y",NEU,0,0,14,314,175,77,0,1,0,0,1
442,"en la sociedad y en la calidad de las relaciones humanas. Por último, también hay preocupaciones éticas en el uso de ChatGPT. Esto incluye la falta de transparencia en la recopilación y uso de datos de los usuarios, la privacidad y seguridad de la información,",NEU,0,0,14,314,175,77,0,1,0,0,1
443,"así como la responsabilidad y rendición de cuentas en caso de mal uso o consecuencias negativas. En conclusión, aunque ChatGPT tiene beneficios y aplicaciones útiles, también presenta limitaciones y preocupaciones éticas y sociales.",NEU,0,0,14,314,175,77,0,1,0,0,1
444,"Es importante abordar críticamente su funcionamiento, uso y potenciales impactos en la sociedad, y buscar formas responsables de utilizar esta tecnología para aprovechar sus ventajas y mitigar sus limitaciones.",NEU,0,0,14,314,175,77,0,1,0,0,1
445,"Iniciamos el último panel de #ConectaMexico Futuro, inteligencia artificial y experiencias inmersivas: ¿Cuales son las oportunidades reales para las telcos?",NEU,1,1,1643,2820,2983,1114,0,0,0,0,0
446,"Arturo Barraza, director del Laboratorio de Tecnología e Innovación 5G en , explicó que la IA se utiliza para la optimización de la red y mantenimiento predictivo.",NEU,3,1,1643,2820,2983,1114,0,0,0,0,0
447,"Sissi de la Peña , experta en Tecnología Digital, expresó que los usuarios deben ser educados sobre el avance de la IA y sus implicaciones sobre el acceso y uso de los datos.",NEU,1,0,1643,2820,2983,1114,0,0,0,0,0
448,dijo que la tecnología como la IA tiene riesgos pero debe aprovecharse.,NEU,1,0,1643,2820,2983,1114,0,0,0,0,0
449,"El proceso de traducción pasa por 6 etapas y se basa en el uso de diccionarios, traductores en línea e inteligencia artificial.",NEU,0,0,166,578,58,899,0,0,0,0,1
450,Hasta el momento se han realizado 11 traducciones que se están utilizando en disciplinas relacionadas con la educación a través de las tecnologías digitales de la información y comunicación.,NEU,1,0,166,578,58,899,0,0,0,0,1
451,#nupec #labtec #ifpa #proex #proextensao #tradução #inclusao #educação,NEU,0,0,166,578,58,899,0,0,0,0,1
452,Le preguntamos a #ChatGPT cuáles son los riesgos y los beneficios de la Inteligencia Artificial para la educación y esto nos contestó 👇🏻,NEU,20,6,5876,951,1848,3323,0,0,0,0,0
453,"hablando de inteligencia artificial y educación, a estas alturas hay que ser claros que en nuestro país hay deficiencias en educación que deben ser miradas con el foco a usar estas tecnologías para mejorar la educación,más cuando venimos de modelos tradicionales.",NEU,0,0,134,614,348,699,0,1,0,0,0
455,En otras palabras es alcanzar un nivel educativo adecuado que nos de una lisencia con numero profesional para poder manejar la inteligencia artificial.,NEU,0,0,3,18,0,3,0,1,0,0,1
456,Yo considero que se puede manejar muy bien despues de preceder una educacion bachiller y en parte universitaria en donde en cierto semestre exista una clase referente a el tema y deba de ser ganada con el objetivo de poder usar este sistema.,NEU,1,0,3,18,0,3,0,1,0,0,1
457,"En conclusión, los riesgos de utilizar la inteligencia artificial son las personas que lo usan y los objetivos finales de su uso.",NEU,0,0,15,111,82,309,0,1,0,0,0
459,"3️⃣ La empresa se centró inicialmente en el desarrollo de herramientas de IA para videojuegos y otros fines recreativos. 🎮 En 2015 lanzaron #OpenAI Gym, un conjunto de herramientas de código abierto para desarrollar algoritmos de aprendizaje por refuerzo.",NEU,2,2,91,457,839,754,0,1,0,0,1
460,"4️⃣ En los años siguientes, se centraron en el desarrollo y la investigación de #IA de carácter más general. En 2018, publicaron un informe para explicar qué es un Generative Pre-trained Transformer (GPT).",NEU,2,2,91,457,839,754,0,1,0,0,1
461,"5️⃣ En marzo de 2019, #OpenAI pasó a tener ánimo de lucro y se conoció formalmente como OpenAI LP, controlada por una empresa matriz, OpenAI Inc. En enero de 2021, presentaron Dall-E un modelo de IA generativa que genera imágenes basadas en lo que se describe en el texto. 🖼",NEU,2,2,91,457,839,754,0,1,0,0,1
463,"7️⃣ #OpenAI también ha desarrollado otros productos notables como: GPT-3, DALL-E, CLIP, Codex y Whisper.",NEU,2,2,91,457,839,754,0,1,0,0,1
464,"8️⃣ A pesar de que ya no forma parte de la empresa, su cofundador Sam Altman sigue siendo su consejero delegado. El presidente es Greg Brockman y su científico jefe es Ilya Sutskever, ex de Google.",NEU,2,2,91,457,839,754,0,1,0,0,1
465,9️⃣ #OpenAI ha recaudado un total de 11.000 millones de dólares en 6 rondas de financiación. Su última financiación se recaudó el 23 de enero de 2023 en una ronda corporativa.,NEU,3,3,91,457,839,754,0,1,0,0,1
466,¿Qué nos traerá en el futuro esta exponencial compañía? 🤖 #openai #ChatGPT #Tecnología #InteligenciaArtificial,NEU,2,0,91,457,839,754,0,1,0,0,1
470,"Si, y??? La inteligencia artificial es un tema de trascendencia para el manejo de datos personales y la transparencia. Que tiene que ver eso con TODAS LAS DEMÁS atribuciones del INAI??? 😏😎",NEU,0,0,96,298,19674,3566,0,1,0,0,1
474,Prodigy AI Coach - Tu asesor de carrera impulsado por IA #InteligenciaArtificial #prodigy_talent,NEU,1,0,841,111,4027,4039,0,1,0,0,1
475,Lleva a una descarga app?,NEU,1,0,980,1878,33313,12348,0,1,0,0,0
477,"Los chatbots y otras aplicaciones de inteligencia artificial (IA) que imitan a los humanos son cada vez más importantes en nuestras vidas. (...) Dadas las implicaciones éticas, legales y sociales de AI, las preguntas sobre su conveniencia son cada vez más apremiantes.",NEU,2,0,1578,1928,52787,18064,0,1,0,0,0
478,Yo estoy encantado con todo el desarrollo de la IA. Es un reto para la humanidad controlar a su propia creación o sucumbir ante ella. Es obvio que es inevitable que la IA tome en cierto modo el control sobre casi toda la humanidad. Para eso la están desarrollando.,NEU,1,0,1297,61,46315,87842,0,1,0,0,0
479,El superhombre será la suplantación del humano por la máquina. Veremos.,NEU,0,0,1578,1928,52787,18064,0,1,0,0,0
480,Apoyo la iniciativa que pretende poner un limite al uso y desarrollo de Inteligencia Artificial hasta tanto estudiemos en mayor profundidad sus consecuencias: Pause Giant AI Experiments: An Open Letter,NEU,11,4,1623,129,2379,1849,0,1,0,0,1
482,Leiste la carta?,NEU,0,0,1623,129,2379,1849,0,1,0,0,1
483,"La carta esta muy bien. Quien puede juzgar a la IA o a sus creadores? Me resulta ingenua la propuesta, seguramente bienintencionada. El pecado de ingenuidad es herramienta del astuto. Eso creo. Con todo respeto.",NEU,0,0,2,17,1325,81,0,1,0,0,1
484,"Me parece a mi una buena llamada de atención sobre algo que nadie sabe bien dónde puede terminar, me hace recordar a la carta Einstein-Szilárd que convenció a Roosevelt de fabricar la bomba atómica y luego escribió otra alarmado por la posibilidad de su uso, trágicamente la…",NEU,0,0,1623,129,2379,1849,0,1,0,0,1
485,Estoy convencido de que no es cuestión de iniciativa. Es parte del progreso y es progreso es sencillamente imparable. Además del carácter aceleracionista del capitalismo que no puede ser regulado.,NEU,1,0,125,862,24053,5462,0,1,0,0,1
486,"Una visión distinta de quien fuera profesor del divulgador del transhumanismo, Yubal Harari.",NEU,2,0,3189,198,85052,22121,0,0,0,0,1
487,"Mi hizo acordar al conocido ""Der Zauberlehrling"" de Goethe escrito en 1797, que tan bien logrado está en la película ""Fantasía"", el clásico de Disney de 1940 sobre el poema de Goethe y la versión musical de Paul Dukas de 1897",NEU,4,1,1623,129,2379,1849,0,1,0,0,1
488,El aprendiz de brujo. Estamos llenos por estos días.,NEU,3,0,3189,198,85052,22121,0,0,0,0,1
489,"No tengo una opinión totalmente formada. Tengo pendiente a leer en profundidad a estos dos enormes de la IA, por su puesto con sus propios intereses.",NEU,1,0,686,3194,18692,5175,0,1,0,0,1
490,"En principio lo que se está proponiendo es pausar el desarrollo y uso masivo, y de grandes magnitudes de cómputo, hasta tanto se investigue un poco más dado el riesgo inherente a las IA de alta capacidad",NEU,1,0,1623,129,2379,1849,0,1,0,0,1
491,"Como es obvio opino desde las ciencias sociales, las cuales nos debemos profundizar en esta enorme interacción entre las sociedades humanas y el universo de herramientas en línea",NEU,0,0,1623,129,2379,1849,0,1,0,0,1
492,"La decisión de Italia de prohibir ChatGPT ha generado controversia, ya que se trata de una herramienta de inteligencia artificial muy popular en todo el mundo. Además, España también ha estado considerando tomar medidas similares en relación con el uso de esta tecnología",NEU,0,0,34,2,45834,2521,0,1,0,0,1
493,"No obstante, Italia ha tomado la decisión de bloquear ChatGPT, y hasta la fecha, no se ha informado de ninguna otra nación que haya tomado medidas similares",NEU,0,0,34,2,45834,2521,0,1,0,0,1
494,"En resumen, según los resultados de búsqueda proporcionados, Italia ha prohibido el uso de ChatGPT en su territorio, convirtiéndose así en el primer país de Occidente en hacerlo. La prohibición se debe a preocupaciones relacionadas con la protección de datos personales.",NEU,0,0,34,2,45834,2521,0,1,0,0,1
496,"Uno de los retos legales que se enfrenta el Derecho es el uso de la Inteligencia Artificial, a medida está tecnología evoluciona, surge la necesidad de establecer límites y regulaciones para prevenir su mal uso #IA #Regulacion sɪɢᴜᴇ...",NEU,4,1,1263,1185,6232,3550,0,1,0,0,1
497,La privacidad y la protección de datos es otra de las áreas que necesita de un estricto control y regulación. sɪɢᴜᴇ... #ProtecciondeDatos,NEU,3,1,1263,1185,6232,3550,0,1,0,0,1
498,"Cada vez más existe información personal almacenada en línea, se ha vuelto una necesidad establecer medidas que brinden seguridad y privacidad a los datos. sɪɢᴜᴇ... #Privacidad #ProtecciondeDatos",NEU,3,1,1263,1185,6232,3550,0,1,0,0,1
499,"Así mismo la regulación es necesario para prevenir el uso indebido de la tecnología en casos como el acoso en línea, el ciberdelito y la difusión en masa de noticias falsas. sɪɢᴜᴇ... #ciberseguridad #HateSpeech #Fakenews",NEU,5,2,1263,1185,6232,3550,0,1,0,0,1
500,La tecnología crece a pasos agigantados y es necesario que el derecho se adapte y regule su uso. La tecnología es una herramienta que se debe encontrar en constante regulación. #ControlLegalTecnologia Síguenos ▶️,NEU,5,2,1263,1185,6232,3550,0,1,0,0,1
501,"Como les hace falta un poco de cerebro, tocará invitarlos a utilizar chatGPT aplicaciones de inteligencia artificial",NEU,1,0,81,673,9123,2001,0,1,0,0,1
502,Ese no fue el que se cayo 😁,NEU,0,0,78,157,16698,5224,0,1,0,0,1
503,"El puente que usted hace mención es el que queda entre Risaralda y Valle del Cauca, ese aún sigue en operación y no ha tenido ningún inconveniente",NEU,0,0,1251,5004,160121,3466,0,1,0,0,1
504,"Amigo, el puente que se cayó ayer fue el que comunica a Armenia con Cali, que a su vez hace parte de la carretera nacional federal Bogotá- Ibagué-Cali-Pasto, y ese puente que se llama ""El Alambrado"" fue construido a finales de los años 60's",NEU,1,0,1251,5004,160121,3466,0,1,0,0,1
505,"A propósito del uso de la inteligencia artificial en procesos diagnósticos, Julián Rondón y Alejandro Hernández, de nuestro Departamento de Medicina Interna y participan en el Workshop: Machine Mearning For Health 2023, convocado por e",NEU,18,8,17751,704,2796,13206,0,0,0,0,0
509,"💥Mañana, la académica de #ÉticasAplicadasUC participará en la charla ""La revolución de la Inteligencia Artificial: Desafíos y oportunidades para el arte, las ciencias y las humanidades"" organizada por la Facultad de Artes Liberales de la 👏👏",NEU,15,9,378,225,312,362,0,1,0,0,1
513,"Nos toca empezar a todos de cero, pero más que consejos, podría pasarte tutoriales o usuarios en redes que tienen blogs y están enseñando.",NEU,0,0,135,388,958,2875,0,1,0,0,1
514,"Pase mr metro, pa ve que es lo que es",NEU,0,0,211,167,1709,4427,0,1,0,0,1
515,#DatoDelDía 🤖 La IA en todo 📲 Google presentó un informe sobre el avance de las IA y estima que al menos el 90% de las apps tendrán funciones de inteligencia artificial en 2025. 🔗,NEU,0,0,3105,562,1752,6795,0,0,0,0,1
516,"👀 El documento indica que los usuarios debemos aceptar que el desarrollo de IA se encuentra en un punto de inflexión. 👉El uso de esta tecnología ya se puede observar en plataformas como Spotify, buscadores como Bing y más.",NEU,0,0,3105,562,1752,6795,0,0,0,0,1
520,"📢Continuamos con el ""Taller de capacitación digital en Inteligencia Artificial"". En esta sesión online seguiremos profundizando sobre las oportunidades de la #InteligenciaArtificial. 🗣️Iniciamos con los Fundamentos de la #IA para la transformación digital con .",NEU,3,0,363,387,1472,1038,0,0,0,0,0
521,"📢We continue with the ""Digital training workshop on Artificial Intelligence"". In this online session we will continue to delve into the opportunities of #ArtificialIntelligence. 🗣️ We start with Fundamentals of #IA for digital transformation with . #Centratec",NEU,2,1,363,387,1472,1038,0,0,0,0,0
525,"2️⃣ Trabajo internacional. La ingeniería es una carrera global. Además, muchas empresas internacionales buscan ingenieros con habilidades técnicas y lingüísticas para trabajar en proyectos internacionales.",NEU,0,0,434,258,786,1150,0,1,0,0,0
529,"Y, entonces, ¿cómo puede impactar que Midjourney y DALL-E consigan tan buenos resultados? 🤔 Luces y sombras de la inteligencia artificial que genera imágenes: herramienta creativa, impacto laboral y riesgos para la desinformación 👇",NEU,2,1,29724,8,492,6653,1,0,0,0,1
530,"🔊 Puedes leerlo en el artículo y verlo en la Maldita Twitchería Tecnológica con , de y de",NEU,2,1,29724,8,492,6653,1,0,0,0,1
533,"5- El calentamiento neuronal ( capa de no razono) 6- El uso de aplicaciones de inteligencia artificial, son de pago. 7- La culpa es de Sánchez 8- Compra un balón al niño. 9- El Niño no vio Sálvame. 10- Viva el vino, con acento Gallego.",NEU,0,1,63,200,59,335,0,1,0,0,1
534,"Para nuevas explicaciones, usen la siguiente GUEB o Web: o manden un correo con póliza de 25 pesetas con la cara de Franco a: Jorge Javier chasque Telebrinco Madrid nos roba",NEU,0,0,63,200,59,335,0,1,0,0,1
536,"Buen día, quedó grabado ? Podrían darnos el link , nos lo perdimos ojalá lo grabaran, mil gracias",NEU,0,0,250,1021,53686,14342,0,1,0,0,0
537,"reflexionó sobre el uso de la Inteligencia Artificial (#IA) y pronosticó que pronto se alcanzará ""un punto de inflexión"" en el desarrollo de vehículos autónomos. ""Se ha inventado casi toda la tecnología requerida. Ahora, la atención 🧵",NEU,0,0,513,984,7631,2598,0,1,0,0,1
538,"está en afinar los algoritmos y perfeccionar la ingeniería. Esta situación cambiará de forma radical a la humanidad, ""como la PC cambió el trabajo en la oficina"", e implicará un ""replanteamiento"" de los sistemas de conducción. Según Gates, los vehículos con pasajeros serán los",NEU,0,0,513,984,7631,2598,0,1,0,0,1
539,"últimos en adoptar la conducción autónoma. ""El transporte de larga distancia será probablemente el primer sector, seguido del reparto""",NEU,0,0,513,984,7631,2598,0,1,0,0,1
541,Descubre el video completo: Más información en nuestro artículo de blog:,NEU,0,0,133,121,804,373,0,1,0,0,1
543,🔴🎥 El diputado presenta proyecto para regular el uso de la Inteligencia Artificial en Chile,NEU,6,2,12283,985,3849,45025,0,1,0,0,0
544,Ojalá también hagan un proyecto para obligar a usar la inteligencia en el congreso.,NEU,0,0,856,744,22443,16579,0,1,0,0,0
547,La ética es fundamental en el uso de inteligencia artificial.,NEU,7,0,1842,535,7597,5712,0,0,0,0,1
549,"""Gary Marcus, reconocido experto en IA, dice que en estos momentos no le preocupa el riesgo de una super inteligencia artificial sin control, sino el de una IA mediocre que no es confiable y cuyo uso se extiende globalmente.""",NEU,6,1,4761,2144,9147,18688,0,0,0,0,0
550,Por qué le llaman IA cuando es una regresión logistica upgrade...?,NEU,1,1,1619,879,41387,32530,0,1,0,0,0
551,Tienes razón! Automatizar/otimizar a escala no es signo de inteligencia.,NEU,1,0,4761,2144,9147,18688,0,0,0,0,0
552,🤔 ¿Utilizas la Inteligencia Artificial? Hay multitud de usos y aplicaciones de la IA en las pymes y #autónomos. Gracias a la inteligencia artificial podrás desarrollar campañas de marketing basadas en diferentes escenarios.,NEU,0,0,30267,945,12843,40366,1,1,0,0,0
553,😮 La #Facturaelectrónica será obligatoria... ¿ya la tienes? Si la respuesta es un NO... tenemos la solución: nos pides asesoramiento gratuito y con el #KitDigital y el apoyo de y te ayudamos a gestionarlo.,NEU,0,0,30267,945,12843,40366,1,1,0,0,0
554,🖥 ¿Más dudas? Te las resolvemos gratuitamente en esta Jornada Online: 📲 Inscríbete:,NEU,0,1,30267,945,12843,40366,1,1,0,0,0
